Program,Year,Period,Geo Level,State,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2008,YEAR,STATE,INDIANA,0,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,200,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20
SURVEY,2008,YEAR,STATE,INDIANA,0,CROP TOTALS,"CROP TOTALS, (EXCL HORTICULTURE) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,689,851,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,350
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,559,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,310"
SURVEY,2008,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4.3
SURVEY,2008,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,584,028,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,165,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,345,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"590,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"268,169,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,867,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3.16
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"290,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"71,369,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"667,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.3
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"300,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"196,800,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,200,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4
SURVEY,2008,YEAR,STATE,INDIANA,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"40,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,300"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,400"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.8
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,108,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"460,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,200"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"7,500"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,9.9
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,086,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,736,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,380
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,500"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,743,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"293,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,45
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, SPEARMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,400"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,231,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"81,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,MINT,"MINT, SPEARMINT, OIL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,58
SURVEY,2008,YEAR,STATE,INDIANA,0,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,463,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"375,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,430,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,450,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,"SOYBEANS - POD COUNT, MEASURED IN PODS / 18 SQ FT",TOTAL,NOT SPECIFIED,"1,659"
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,492,370,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"244,350,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,400"
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,800"
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,31
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,718,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"378,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,SWEET CORN,"SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,70
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,94
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,900
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,536,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"144,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,300"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,900,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"249,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,30
SURVEY,2008,YEAR,STATE,INDIANA,0,TOMATOES,"TOMATOES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,100
SURVEY,2008,YEAR,STATE,INDIANA,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,800"
SURVEY,2008,YEAR,STATE,INDIANA,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"16,700"
SURVEY,2008,YEAR,STATE,INDIANA,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,448,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"3,718,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"570,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"590,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"232,440,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"39,330,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"570,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"590,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"232,440,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"39,330,000"
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69
SURVEY,2008,YEAR,STATE,INDIANA,0,WHEAT,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,100
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED,"2,100"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"20,000,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"9,520"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,500,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, FRESH MARKET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,000,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, NOT HARVESTED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,000,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"545,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, PROCESSING - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,000,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, UTILIZED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,045,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,APPLES,"APPLES, UTILIZED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,000,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,300"
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,200
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,158,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"15,770"
SURVEY,2007,YEAR,STATE,INDIANA,0,BEANS,"BEANS, SNAP, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3.15
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES HARVESTED",TOTAL,NOT SPECIFIED,580
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,600,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,760,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, FRESH MARKET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"800,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, NOT HARVESTED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"200,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"930,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, PROCESSING - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"600,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, UTILIZED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,690,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, UTILIZED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,400,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,BLUEBERRIES,"BLUEBERRIES, TAME, UTILIZED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"2,410"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,500,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,370,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - EAR COUNT, MEASURED IN EARS / ACRE",TOTAL,NOT SPECIFIED,"26,800"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - PLANT POPULATION, MEASURED IN PLANTS / ACRE",TOTAL,NOT SPECIFIED,"27,350"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,306,502,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"980,980,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"110,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,035,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.5
SURVEY,2007,YEAR,STATE,INDIANA,0,CROP TOTALS,"CROP TOTALS, (EXCL HORTICULTURE) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,974,313,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,348
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,544,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,310"
SURVEY,2007,YEAR,STATE,INDIANA,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4.3
SURVEY,2007,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,883,626,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,258,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,355,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"610,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"213,192,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,416,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.32
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"330,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"83,160,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"660,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"280,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"130,032,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"756,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.7
SURVEY,2007,YEAR,STATE,INDIANA,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"40,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,300"
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,400"
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.2
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,707,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"414,000"
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, CANTALOUP, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2007,YEAR,STATE,INDIANA,0,MELONS,"MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,400"
